customer_id,customer_name,customer_segment,city,country,signup_date
CUST-03176,Synthetic Customer 03176,Mid-Market,Hamburg,DE,2023-08-22
CUST-03177,Synthetic Customer 03177,Small Business,Munich,DE,2024-10-05
CUST-03178,Synthetic Customer 03178,Consumer,Frankfurt,DE,2023-06-18
CUST-03179,Synthetic Customer 03179,Small Business,Munich,DE,2022-03-23
CUST-03180,Synthetic Customer 03180,Consumer,Leipzig,DE,2025-03-15
CUST-03181,Synthetic Customer 03181,Consumer,Leipzig,DE,2024-05-10
CUST-03182,Synthetic Customer 03182,Consumer,Berlin,DE,2022-09-22
CUST-03183,Synthetic Customer 03183,Mid-Market,Hamburg,DE,2025-01-12
CUST-03184,Synthetic Customer 03184,Consumer,Paris,FR,2021-10-08
CUST-03185,Synthetic Customer 03185,Consumer,Leipzig,DE,2022-10-06
CUST-03186,Synthetic Customer 03186,Mid-Market,Munich,DE,2023-11-13
CUST-03187,Synthetic Customer 03187,Consumer,Munich,DE,2025-05-17
CUST-03188,Synthetic Customer 03188,Consumer,Berlin,DE,2024-12-03
CUST-03189,Synthetic Customer 03189,Consumer,Berlin,DE,2023-05-14
CUST-03190,Synthetic Customer 03190,Small Business,Vienna,AT,2024-01-27
CUST-03191,Synthetic Customer 03191,Consumer,Munich,DE,2021-11-28
CUST-03192,Synthetic Customer 03192,Small Business,Berlin,DE,2025-05-28
CUST-03193,Synthetic Customer 03193,Consumer,Stuttgart,DE,2023-04-10
CUST-03194,Synthetic Customer 03194,Consumer,Munich,DE,2023-08-15
CUST-03195,Synthetic Customer 03195,Consumer,Vienna,AT,2024-05-17
CUST-03196,Synthetic Customer 03196,Small Business,Warsaw,PL,2023-01-31
CUST-03197,Synthetic Customer 03197,Mid-Market,Düsseldorf,DE,2023-11-01
CUST-03198,Synthetic Customer 03198,Consumer,Frankfurt,DE,2023-12-16
CUST-03199,Synthetic Customer 03199,Enterprise,Leipzig,DE,2025-07-22
CUST-03200,Synthetic Customer 03200,Mid-Market,Warsaw,PL,2023-02-05
CUST-03201,Synthetic Customer 03201,Consumer,Stuttgart,DE,2021-12-09
CUST-03202,Synthetic Customer 03202,Consumer,Munich,DE,2022-01-01
CUST-03203,Synthetic Customer 03203,Consumer,Berlin,DE,2024-11-27
CUST-03204,Synthetic Customer 03204,Consumer,Hamburg,DE,2024-12-23
CUST-03205,Synthetic Customer 03205,Consumer,Leipzig,DE,2023-01-10
CUST-03206,Synthetic Customer 03206,Small Business,Leipzig,DE,2023-12-06
CUST-03207,Synthetic Customer 03207,Consumer,Vienna,AT,2022-03-13
CUST-03208,Synthetic Customer 03208,Mid-Market,Vienna,AT,2025-02-01
CUST-03209,Synthetic Customer 03209,Consumer,Amsterdam,NL,2023-07-19
CUST-03210,Synthetic Customer 03210,Enterprise,Berlin,DE,2024-08-25
CUST-03211,Synthetic Customer 03211,Mid-Market,Hamburg,DE,2022-07-30
CUST-03212,Synthetic Customer 03212,Consumer,Cologne,DE,2024-04-08
CUST-03213,Synthetic Customer 03213,Enterprise,Warsaw,PL,2024-08-05
CUST-03214,Synthetic Customer 03214,Consumer,Munich,DE,2024-03-08
CUST-03215,Synthetic Customer 03215,Enterprise,Prague,CZ,2022-07-28
CUST-03216,Synthetic Customer 03216,Consumer,Paris,FR,2023-08-25
CUST-03217,Synthetic Customer 03217,Consumer,Stuttgart,DE,2022-12-10
CUST-03218,Synthetic Customer 03218,Small Business,Frankfurt,DE,2025-05-10
CUST-03219,Synthetic Customer 03219,Consumer,Warsaw,PL,2022-01-01
CUST-03220,Synthetic Customer 03220,Consumer,Cologne,DE,2022-08-04
CUST-03221,Synthetic Customer 03221,Small Business,Stuttgart,DE,2022-07-18
CUST-03222,Synthetic Customer 03222,Consumer,Berlin,DE,2021-11-19
CUST-03223,Synthetic Customer 03223,Consumer,Berlin,DE,2024-06-20
CUST-03224,Synthetic Customer 03224,Consumer,Düsseldorf,DE,2022-06-28
CUST-03225,Synthetic Customer 03225,Consumer,Berlin,DE,2023-02-10
CUST-03226,Synthetic Customer 03226,Mid-Market,Frankfurt,DE,2024-09-05
CUST-03227,Synthetic Customer 03227,Consumer,Stuttgart,DE,2023-02-05
CUST-03228,Synthetic Customer 03228,Small Business,Berlin,DE,2024-05-01
CUST-03229,Synthetic Customer 03229,Consumer,Frankfurt,DE,2024-01-06
CUST-03230,Synthetic Customer 03230,Consumer,Vienna,AT,2024-07-18
CUST-03231,Synthetic Customer 03231,Small Business,Frankfurt,DE,2023-11-24
CUST-03232,Synthetic Customer 03232,Consumer,Leipzig,DE,2024-06-06
CUST-03233,Synthetic Customer 03233,Small Business,Berlin,DE,2022-08-21
CUST-03234,Synthetic Customer 03234,Consumer,Berlin,DE,2022-10-13
CUST-03235,Synthetic Customer 03235,Consumer,Vienna,AT,2024-06-04
CUST-03236,Synthetic Customer 03236,Consumer,Munich,DE,2021-10-10
CUST-03237,Synthetic Customer 03237,Mid-Market,Cologne,DE,2024-03-22
CUST-03238,Synthetic Customer 03238,Consumer,Düsseldorf,DE,2023-09-17
CUST-03239,Synthetic Customer 03239,Consumer,Munich,DE,2024-01-17
CUST-03240,Synthetic Customer 03240,Consumer,Frankfurt,DE,2024-05-12
CUST-03241,Synthetic Customer 03241,Consumer,Amsterdam,NL,2022-10-04
CUST-03242,Synthetic Customer 03242,Small Business,Cologne,DE,2024-02-11
CUST-03243,Synthetic Customer 03243,Consumer,Cologne,DE,2022-10-24
CUST-03244,Synthetic Customer 03244,Consumer,Amsterdam,NL,2025-07-19
CUST-03245,Synthetic Customer 03245,Consumer,Brussels,BE,2025-03-14
CUST-03246,Synthetic Customer 03246,Consumer,Munich,DE,2023-02-15
CUST-03247,Synthetic Customer 03247,Small Business,Berlin,DE,2021-12-20
CUST-03248,Synthetic Customer 03248,Small Business,Berlin,DE,2024-05-20
CUST-03249,Synthetic Customer 03249,Small Business,Cologne,DE,2024-06-22
CUST-03250,Synthetic Customer 03250,Consumer,Frankfurt,DE,2022-12-27
CUST-03251,Synthetic Customer 03251,Consumer,Berlin,DE,2022-06-14
CUST-03252,Synthetic Customer 03252,Consumer,Stuttgart,DE,2022-03-19
CUST-03253,Synthetic Customer 03253,Mid-Market,Vienna,AT,2024-02-22
CUST-03254,Synthetic Customer 03254,Consumer,Düsseldorf,DE,2023-07-08
CUST-03255,Synthetic Customer 03255,Consumer,Stuttgart,DE,2024-02-17
CUST-03256,Synthetic Customer 03256,Mid-Market,Hamburg,DE,2021-12-03
CUST-03257,Synthetic Customer 03257,Consumer,Leipzig,DE,2022-02-28
CUST-03258,Synthetic Customer 03258,Mid-Market,Munich,DE,2021-11-20
CUST-03259,Synthetic Customer 03259,Small Business,Hamburg,DE,2025-06-15
CUST-03260,Synthetic Customer 03260,Consumer,Vienna,AT,2024-06-18
CUST-03261,Synthetic Customer 03261,Consumer,Hamburg,DE,2025-03-02
CUST-03262,Synthetic Customer 03262,Consumer,Hamburg,DE,2024-12-30
CUST-03263,Synthetic Customer 03263,Consumer,Stuttgart,DE,2022-09-17
CUST-03264,Synthetic Customer 03264,Consumer,Leipzig,DE,2023-12-06
CUST-03265,Synthetic Customer 03265,Consumer,Munich,DE,2023-09-13
CUST-03266,Synthetic Customer 03266,Small Business,Vienna,AT,2023-05-21
CUST-03267,Synthetic Customer 03267,Small Business,Frankfurt,DE,2025-03-26
CUST-03268,Synthetic Customer 03268,Consumer,Berlin,DE,2025-02-17
CUST-03269,Synthetic Customer 03269,Small Business,Leipzig,DE,2024-11-21
CUST-03270,Synthetic Customer 03270,Consumer,Warsaw,PL,2023-04-19
CUST-03271,Synthetic Customer 03271,Small Business,Stuttgart,DE,2021-12-15
CUST-03272,Synthetic Customer 03272,Mid-Market,Paris,FR,2022-01-28
CUST-03273,Synthetic Customer 03273,Consumer,Warsaw,PL,2022-01-23
CUST-03274,Synthetic Customer 03274,Small Business,Munich,DE,2021-10-05
CUST-03275,Synthetic Customer 03275,Consumer,Stuttgart,DE,2021-12-04
CUST-03276,Synthetic Customer 03276,Consumer,Leipzig,DE,2025-02-17
CUST-03277,Synthetic Customer 03277,Small Business,Amsterdam,NL,2024-03-13
CUST-03278,Synthetic Customer 03278,Consumer,Hamburg,DE,2024-02-17
CUST-03279,Synthetic Customer 03279,Small Business,Hamburg,DE,2024-04-08
CUST-03280,Synthetic Customer 03280,Consumer,Leipzig,DE,2023-10-09
CUST-03281,Synthetic Customer 03281,Consumer,Cologne,DE,2022-05-17
CUST-03282,Synthetic Customer 03282,Consumer,Stuttgart,DE,2024-07-22
CUST-03283,Synthetic Customer 03283,Small Business,Stuttgart,DE,2022-06-26
CUST-03284,Synthetic Customer 03284,Consumer,Berlin,DE,2024-03-18
CUST-03285,Synthetic Customer 03285,Consumer,Berlin,DE,2021-12-06
CUST-03286,Synthetic Customer 03286,Consumer,Munich,DE,2025-05-11
CUST-03287,Synthetic Customer 03287,Consumer,Cologne,DE,2023-03-14
CUST-03288,Synthetic Customer 03288,Enterprise,Cologne,DE,2023-09-20
CUST-03289,Synthetic Customer 03289,Consumer,Düsseldorf,DE,2022-11-18
CUST-03290,Synthetic Customer 03290,Consumer,Munich,DE,2021-12-01
CUST-03291,Synthetic Customer 03291,Consumer,Berlin,DE,2022-08-22
CUST-03292,Synthetic Customer 03292,Consumer,Berlin,DE,2025-04-09
CUST-03293,Synthetic Customer 03293,Small Business,Stuttgart,DE,2022-01-12
CUST-03294,Synthetic Customer 03294,Consumer,Paris,FR,2023-10-02
CUST-03295,Synthetic Customer 03295,Consumer,Hamburg,DE,2022-02-20
CUST-03296,Synthetic Customer 03296,Consumer,Vienna,AT,2023-07-14
CUST-03297,Synthetic Customer 03297,Consumer,Brussels,BE,2025-04-17
CUST-03298,Synthetic Customer 03298,Consumer,Düsseldorf,DE,2022-09-22
CUST-03299,Synthetic Customer 03299,Small Business,Prague,CZ,2024-05-24
CUST-03300,Synthetic Customer 03300,Consumer,Frankfurt,DE,2022-04-30
CUST-03301,Synthetic Customer 03301,Consumer,Leipzig,DE,2024-10-16
CUST-03302,Synthetic Customer 03302,Consumer,Frankfurt,DE,2025-04-10
CUST-03303,Synthetic Customer 03303,Small Business,Munich,DE,2024-05-16
CUST-03304,Synthetic Customer 03304,Enterprise,Berlin,DE,2022-07-03
CUST-03305,Synthetic Customer 03305,Consumer,Brussels,BE,2025-05-28
CUST-03306,Synthetic Customer 03306,Consumer,Munich,DE,2024-01-01
CUST-03307,Synthetic Customer 03307,Consumer,Warsaw,PL,2022-05-15
CUST-03308,Synthetic Customer 03308,Small Business,Munich,DE,2023-10-06
CUST-03309,Synthetic Customer 03309,Consumer,Brussels,BE,2023-11-19
CUST-03310,Synthetic Customer 03310,Small Business,Frankfurt,DE,2023-11-17
CUST-03311,Synthetic Customer 03311,Consumer,Frankfurt,DE,2025-07-04
CUST-03312,Synthetic Customer 03312,Consumer,Cologne,DE,2022-10-24
CUST-03313,Synthetic Customer 03313,Consumer,Stuttgart,DE,2024-11-19
CUST-03314,Synthetic Customer 03314,Consumer,Cologne,DE,2024-10-28
CUST-03315,Synthetic Customer 03315,Consumer,Berlin,DE,2024-10-07
CUST-03316,Synthetic Customer 03316,Mid-Market,Hamburg,DE,2024-06-06
CUST-03317,Synthetic Customer 03317,Small Business,Hamburg,DE,2023-02-13
CUST-03318,Synthetic Customer 03318,Enterprise,Leipzig,DE,2023-05-29
CUST-03319,Synthetic Customer 03319,Consumer,Düsseldorf,DE,2025-07-11
CUST-03320,Synthetic Customer 03320,Small Business,Brussels,BE,2024-10-08
CUST-03321,Synthetic Customer 03321,Mid-Market,Leipzig,DE,2022-04-17
CUST-03322,Synthetic Customer 03322,Mid-Market,Munich,DE,2021-11-13
CUST-03323,Synthetic Customer 03323,Consumer,Düsseldorf,DE,2022-06-22
CUST-03324,Synthetic Customer 03324,Consumer,Berlin,DE,2022-11-04
CUST-03325,Synthetic Customer 03325,Small Business,Warsaw,PL,2023-09-13
CUST-03326,Synthetic Customer 03326,Consumer,Cologne,DE,2022-05-26
CUST-03327,Synthetic Customer 03327,Small Business,Frankfurt,DE,2023-03-22
CUST-03328,Synthetic Customer 03328,Consumer,Brussels,BE,2023-05-20
CUST-03329,Synthetic Customer 03329,Consumer,Berlin,DE,2022-05-14
CUST-03330,Synthetic Customer 03330,Consumer,Vienna,AT,2024-06-01
CUST-03331,Synthetic Customer 03331,Consumer,Leipzig,DE,2024-09-26
CUST-03332,Synthetic Customer 03332,Small Business,Hamburg,DE,2023-07-05
CUST-03333,Synthetic Customer 03333,Consumer,Hamburg,DE,2023-04-18
CUST-03334,Synthetic Customer 03334,Small Business,Warsaw,PL,2024-05-18
CUST-03335,Synthetic Customer 03335,Consumer,Munich,DE,2023-09-21
CUST-03336,Synthetic Customer 03336,Consumer,Hamburg,DE,2021-11-14
CUST-03337,Synthetic Customer 03337,Mid-Market,Munich,DE,2022-06-17
CUST-03338,Synthetic Customer 03338,Small Business,Stuttgart,DE,2024-09-08
CUST-03339,Synthetic Customer 03339,Consumer,Berlin,DE,2023-11-09
CUST-03340,Synthetic Customer 03340,Small Business,Cologne,DE,2024-04-29
CUST-03341,Synthetic Customer 03341,Consumer,Munich,DE,2022-05-08
CUST-03342,Synthetic Customer 03342,Mid-Market,Vienna,AT,2023-12-25
CUST-03343,Synthetic Customer 03343,Consumer,Hamburg,DE,2022-01-31
CUST-03344,Synthetic Customer 03344,Consumer,Cologne,DE,2024-01-04
CUST-03345,Synthetic Customer 03345,Mid-Market,Hamburg,DE,2022-05-13
CUST-03346,Synthetic Customer 03346,Consumer,Leipzig,DE,2023-04-23
CUST-03347,Synthetic Customer 03347,Consumer,Cologne,DE,2024-12-28
CUST-03348,Synthetic Customer 03348,Small Business,Leipzig,DE,2024-03-26
CUST-03349,Synthetic Customer 03349,Consumer,Berlin,DE,2022-09-20
CUST-03350,Synthetic Customer 03350,Enterprise,Frankfurt,DE,2025-02-06
CUST-03351,Synthetic Customer 03351,Small Business,Berlin,DE,2024-10-15
CUST-03352,Synthetic Customer 03352,Small Business,Munich,DE,2022-12-27
CUST-03353,Synthetic Customer 03353,Mid-Market,Hamburg,DE,2024-07-21
CUST-03354,Synthetic Customer 03354,Consumer,Frankfurt,DE,2023-05-07
CUST-03355,Synthetic Customer 03355,Consumer,Vienna,AT,2022-04-26
CUST-03356,Synthetic Customer 03356,Small Business,Düsseldorf,DE,2024-12-02
CUST-03357,Synthetic Customer 03357,Enterprise,Berlin,DE,2021-11-16
CUST-03358,Synthetic Customer 03358,Consumer,Berlin,DE,2021-11-07
CUST-03359,Synthetic Customer 03359,Small Business,Frankfurt,DE,2024-03-05
CUST-03360,Synthetic Customer 03360,Enterprise,Berlin,DE,2022-06-07
CUST-03361,Synthetic Customer 03361,Consumer,Frankfurt,DE,2021-10-01
CUST-03362,Synthetic Customer 03362,Consumer,Leipzig,DE,2022-11-05
CUST-03363,Synthetic Customer 03363,Consumer,Stuttgart,DE,2021-12-26
CUST-03364,Synthetic Customer 03364,Consumer,Berlin,DE,2021-10-12
CUST-03365,Synthetic Customer 03365,Small Business,Berlin,DE,2023-04-16
CUST-03366,Synthetic Customer 03366,Mid-Market,Munich,DE,2025-02-07
CUST-03367,Synthetic Customer 03367,Consumer,Frankfurt,DE,2021-12-19
CUST-03368,Synthetic Customer 03368,Consumer,Berlin,DE,2024-09-20
CUST-03369,Synthetic Customer 03369,Small Business,Vienna,AT,2022-03-02
CUST-03370,Synthetic Customer 03370,Consumer,Berlin,DE,2023-09-08
CUST-03371,Synthetic Customer 03371,Small Business,Munich,DE,2023-01-12
CUST-03372,Synthetic Customer 03372,Small Business,Berlin,DE,2024-10-10
CUST-03373,Synthetic Customer 03373,Consumer,Berlin,DE,2023-12-30
CUST-03374,Synthetic Customer 03374,Small Business,Hamburg,DE,2024-10-09
CUST-03375,Synthetic Customer 03375,Consumer,Hamburg,DE,2024-07-10
CUST-03376,Synthetic Customer 03376,Consumer,Cologne,DE,2022-04-14
CUST-03377,Synthetic Customer 03377,Consumer,Stuttgart,DE,2021-12-15
CUST-03378,Synthetic Customer 03378,Consumer,Vienna,AT,2024-04-04
CUST-03379,Synthetic Customer 03379,Consumer,Munich,DE,2022-03-25
CUST-03380,Synthetic Customer 03380,Mid-Market,Cologne,DE,2023-06-20
CUST-03381,Synthetic Customer 03381,Consumer,Düsseldorf,DE,2023-08-30
CUST-03382,Synthetic Customer 03382,Mid-Market,Stuttgart,DE,2022-06-03
CUST-03383,Synthetic Customer 03383,Small Business,Frankfurt,DE,2023-11-08
CUST-03384,Synthetic Customer 03384,Consumer,Cologne,DE,2023-05-27
CUST-03385,Synthetic Customer 03385,Consumer,Berlin,DE,2025-04-26
CUST-03386,Synthetic Customer 03386,Small Business,Stuttgart,DE,2023-06-11
CUST-03387,Synthetic Customer 03387,Consumer,Berlin,DE,2023-04-23
CUST-03388,Synthetic Customer 03388,Small Business,Stuttgart,DE,2022-05-02
CUST-03389,Synthetic Customer 03389,Small Business,Berlin,DE,2024-09-16
CUST-03390,Synthetic Customer 03390,Small Business,Frankfurt,DE,2025-06-28
CUST-03391,Synthetic Customer 03391,Consumer,Stuttgart,DE,2024-10-07
CUST-03392,Synthetic Customer 03392,Consumer,Amsterdam,NL,2022-05-16
CUST-03393,Synthetic Customer 03393,Consumer,Berlin,DE,2025-03-19
CUST-03394,Synthetic Customer 03394,Small Business,Stuttgart,DE,2021-10-28
CUST-03395,Synthetic Customer 03395,Consumer,Frankfurt,DE,2023-06-22
CUST-03396,Synthetic Customer 03396,Consumer,Düsseldorf,DE,2024-09-25
CUST-03397,Synthetic Customer 03397,Enterprise,Cologne,DE,2024-08-17
CUST-03398,Synthetic Customer 03398,Small Business,Hamburg,DE,2023-01-09
CUST-03399,Synthetic Customer 03399,Small Business,Warsaw,PL,2025-05-31
CUST-03400,Synthetic Customer 03400,Consumer,Brussels,BE,2022-10-07
CUST-03401,Synthetic Customer 03401,Consumer,Frankfurt,DE,2025-07-03
CUST-03402,Synthetic Customer 03402,Small Business,Munich,DE,2022-11-28
CUST-03403,Synthetic Customer 03403,Consumer,Stuttgart,DE,2022-03-14
CUST-03404,Synthetic Customer 03404,Consumer,Berlin,DE,2023-06-28
CUST-03405,Synthetic Customer 03405,Consumer,Warsaw,PL,2024-01-06
CUST-03406,Synthetic Customer 03406,Consumer,Leipzig,DE,2024-09-23
CUST-03407,Synthetic Customer 03407,Consumer,Cologne,DE,2023-04-10
CUST-03408,Synthetic Customer 03408,Consumer,Leipzig,DE,2022-08-25
CUST-03409,Synthetic Customer 03409,Consumer,Vienna,AT,2021-12-30
CUST-03410,Synthetic Customer 03410,Consumer,Berlin,DE,2025-06-08
CUST-03411,Synthetic Customer 03411,Consumer,Munich,DE,2025-05-25
CUST-03412,Synthetic Customer 03412,Consumer,Berlin,DE,2023-01-04
CUST-03413,Synthetic Customer 03413,Consumer,Vienna,AT,2022-12-25
CUST-03414,Synthetic Customer 03414,Consumer,Vienna,AT,2025-07-09
CUST-03415,Synthetic Customer 03415,Consumer,Hamburg,DE,2022-06-26
CUST-03416,Synthetic Customer 03416,Consumer,Berlin,DE,2024-01-20
CUST-03417,Synthetic Customer 03417,Enterprise,Leipzig,DE,2023-10-24
CUST-03418,Synthetic Customer 03418,Consumer,Munich,DE,2023-03-21
CUST-03419,Synthetic Customer 03419,Consumer,Stuttgart,DE,2022-03-24
CUST-03420,Synthetic Customer 03420,Consumer,Düsseldorf,DE,2024-09-30
CUST-03421,Synthetic Customer 03421,Mid-Market,Munich,DE,2022-05-17
CUST-03422,Synthetic Customer 03422,Small Business,Frankfurt,DE,2025-04-09
CUST-03423,Synthetic Customer 03423,Consumer,Stuttgart,DE,2025-02-19
CUST-03424,Synthetic Customer 03424,Consumer,Paris,FR,2025-01-30
CUST-03425,Synthetic Customer 03425,Consumer,Cologne,DE,2022-06-17
CUST-03426,Synthetic Customer 03426,Consumer,Warsaw,PL,2022-02-21
CUST-03427,Synthetic Customer 03427,Small Business,Düsseldorf,DE,2025-04-24
CUST-03428,Synthetic Customer 03428,Small Business,Berlin,DE,2023-01-09
CUST-03429,Synthetic Customer 03429,Consumer,Prague,CZ,2025-02-12
CUST-03430,Synthetic Customer 03430,Consumer,Cologne,DE,2025-06-23
CUST-03431,Synthetic Customer 03431,Consumer,Düsseldorf,DE,2023-02-02
CUST-03432,Synthetic Customer 03432,Consumer,Stuttgart,DE,2024-08-01
CUST-03433,Synthetic Customer 03433,Consumer,Hamburg,DE,2021-09-18
CUST-03434,Synthetic Customer 03434,Small Business,Berlin,DE,2024-10-31
CUST-03435,Synthetic Customer 03435,Consumer,Frankfurt,DE,2024-09-08
CUST-03436,Synthetic Customer 03436,Consumer,Warsaw,PL,2022-03-24
CUST-03437,Synthetic Customer 03437,Consumer,Leipzig,DE,2024-12-04
CUST-03438,Synthetic Customer 03438,Small Business,Hamburg,DE,2024-09-24
CUST-03439,Synthetic Customer 03439,Small Business,Prague,CZ,2022-07-28
CUST-03440,Synthetic Customer 03440,Small Business,Cologne,DE,2021-10-25
CUST-03441,Synthetic Customer 03441,Small Business,Hamburg,DE,2025-03-12
CUST-03442,Synthetic Customer 03442,Consumer,Berlin,DE,2023-03-30
CUST-03443,Synthetic Customer 03443,Consumer,Vienna,AT,2023-04-01
CUST-03444,Synthetic Customer 03444,Consumer,Cologne,DE,2022-05-13
CUST-03445,Synthetic Customer 03445,Consumer,Düsseldorf,DE,2024-12-11
CUST-03446,Synthetic Customer 03446,Small Business,Leipzig,DE,2022-04-15
CUST-03447,Synthetic Customer 03447,Consumer,Munich,DE,2023-04-12
CUST-03448,Synthetic Customer 03448,Consumer,Munich,DE,2022-07-20
CUST-03449,Synthetic Customer 03449,Consumer,Stuttgart,DE,2025-02-09
CUST-03450,Synthetic Customer 03450,Consumer,Hamburg,DE,2022-02-10
CUST-03451,Synthetic Customer 03451,Mid-Market,Cologne,DE,2022-06-27
CUST-03452,Synthetic Customer 03452,Consumer,Frankfurt,DE,2023-06-08
CUST-03453,Synthetic Customer 03453,Consumer,Vienna,AT,2022-11-30
CUST-03454,Synthetic Customer 03454,Consumer,Cologne,DE,2025-06-08
CUST-03455,Synthetic Customer 03455,Enterprise,Berlin,DE,2025-04-15
CUST-03456,Synthetic Customer 03456,Small Business,Stuttgart,DE,2024-08-26
CUST-03457,Synthetic Customer 03457,Small Business,Warsaw,PL,2024-08-25
CUST-03458,Synthetic Customer 03458,Enterprise,Warsaw,PL,2022-07-02
CUST-03459,Synthetic Customer 03459,Consumer,Düsseldorf,DE,2022-04-21
CUST-03460,Synthetic Customer 03460,Small Business,Hamburg,DE,2024-12-26
CUST-03461,Synthetic Customer 03461,Small Business,Munich,DE,2022-02-06
CUST-03462,Synthetic Customer 03462,Enterprise,Prague,CZ,2023-12-29
CUST-03463,Synthetic Customer 03463,Small Business,Munich,DE,2023-11-18
CUST-03464,Synthetic Customer 03464,Consumer,Cologne,DE,2024-06-19
CUST-03465,Synthetic Customer 03465,Consumer,Hamburg,DE,2022-10-07
CUST-03466,Synthetic Customer 03466,Enterprise,Hamburg,DE,2023-02-06
CUST-03467,Synthetic Customer 03467,Consumer,Stuttgart,DE,2024-01-18
CUST-03468,Synthetic Customer 03468,Consumer,Munich,DE,2021-09-15
CUST-03469,Synthetic Customer 03469,Consumer,Amsterdam,NL,2021-09-30
CUST-03470,Synthetic Customer 03470,Consumer,Berlin,DE,2021-12-18
CUST-03471,Synthetic Customer 03471,Consumer,Amsterdam,NL,2022-11-19
CUST-03472,Synthetic Customer 03472,Small Business,Munich,DE,2022-07-21
CUST-03473,Synthetic Customer 03473,Consumer,Cologne,DE,2024-06-26
CUST-03474,Synthetic Customer 03474,Small Business,Frankfurt,DE,2021-11-25
CUST-03475,Synthetic Customer 03475,Mid-Market,Munich,DE,2023-07-15
CUST-03476,Synthetic Customer 03476,Consumer,Leipzig,DE,2024-08-09
CUST-03477,Synthetic Customer 03477,Mid-Market,Munich,DE,2024-11-28
CUST-03478,Synthetic Customer 03478,Small Business,Berlin,DE,2025-07-09
CUST-03479,Synthetic Customer 03479,Consumer,Cologne,DE,2022-11-18
CUST-03480,Synthetic Customer 03480,Small Business,Berlin,DE,2022-07-07
CUST-03481,Synthetic Customer 03481,Mid-Market,Hamburg,DE,2022-11-10
CUST-03482,Synthetic Customer 03482,Consumer,Berlin,DE,2022-11-25
CUST-03483,Synthetic Customer 03483,Small Business,Vienna,AT,2022-03-27
CUST-03484,Synthetic Customer 03484,Consumer,Munich,DE,2024-01-17
CUST-03485,Synthetic Customer 03485,Consumer,Munich,DE,2023-01-10
CUST-03486,Synthetic Customer 03486,Consumer,Warsaw,PL,2024-02-21
CUST-03487,Synthetic Customer 03487,Consumer,Stuttgart,DE,2023-09-06
CUST-03488,Synthetic Customer 03488,Mid-Market,Berlin,DE,2024-01-09
CUST-03489,Synthetic Customer 03489,Consumer,Cologne,DE,2024-06-06
CUST-03490,Synthetic Customer 03490,Consumer,Frankfurt,DE,2022-02-21
CUST-03491,Synthetic Customer 03491,Consumer,Amsterdam,NL,2024-03-10
CUST-03492,Synthetic Customer 03492,Consumer,Vienna,AT,2021-12-10
CUST-03493,Synthetic Customer 03493,Small Business,Hamburg,DE,2024-09-29
CUST-03494,Synthetic Customer 03494,Consumer,Frankfurt,DE,2023-04-24
CUST-03495,Synthetic Customer 03495,Consumer,Berlin,DE,2022-09-15
CUST-03496,Synthetic Customer 03496,Small Business,Cologne,DE,2022-07-20
CUST-03497,Synthetic Customer 03497,Consumer,Brussels,BE,2024-01-14
CUST-03498,Synthetic Customer 03498,Consumer,Berlin,DE,2025-07-16
CUST-03499,Synthetic Customer 03499,Mid-Market,Cologne,DE,2024-03-11
CUST-03500,Synthetic Customer 03500,Small Business,Prague,CZ,2022-12-10
CUST-03501,Synthetic Customer 03501,Consumer,Cologne,DE,2025-08-01
CUST-03502,Synthetic Customer 03502,Small Business,Berlin,DE,2024-01-30
CUST-03503,Synthetic Customer 03503,Consumer,Paris,FR,2022-06-17
CUST-03504,Synthetic Customer 03504,Small Business,Frankfurt,DE,2023-03-03
CUST-03505,Synthetic Customer 03505,Consumer,Cologne,DE,2024-07-30
CUST-03506,Synthetic Customer 03506,Consumer,Cologne,DE,2023-05-16
CUST-03507,Synthetic Customer 03507,Consumer,Cologne,DE,2023-02-12
CUST-03508,Synthetic Customer 03508,Consumer,Paris,FR,2023-11-16
CUST-03509,Synthetic Customer 03509,Consumer,Hamburg,DE,2023-10-25
CUST-03510,Synthetic Customer 03510,Small Business,Berlin,DE,2022-08-19
CUST-03511,Synthetic Customer 03511,Consumer,Paris,FR,2024-08-03
CUST-03512,Synthetic Customer 03512,Consumer,Hamburg,DE,2023-05-28
CUST-03513,Synthetic Customer 03513,Enterprise,Paris,FR,2025-05-31
CUST-03514,Synthetic Customer 03514,Mid-Market,Hamburg,DE,2024-06-22
CUST-03515,Synthetic Customer 03515,Consumer,Berlin,DE,2025-01-01
CUST-03516,Synthetic Customer 03516,Consumer,Frankfurt,DE,2023-08-08
CUST-03517,Synthetic Customer 03517,Consumer,Stuttgart,DE,2022-02-15
CUST-03518,Synthetic Customer 03518,Consumer,Hamburg,DE,2023-12-16
CUST-03519,Synthetic Customer 03519,Consumer,Vienna,AT,2022-01-18
CUST-03520,Synthetic Customer 03520,Small Business,Berlin,DE,2021-11-02
CUST-03521,Synthetic Customer 03521,Small Business,Leipzig,DE,2023-04-28
CUST-03522,Synthetic Customer 03522,Consumer,Amsterdam,NL,2023-07-06
CUST-03523,Synthetic Customer 03523,Consumer,Frankfurt,DE,2022-01-23
CUST-03524,Synthetic Customer 03524,Mid-Market,Hamburg,DE,2022-12-23
CUST-03525,Synthetic Customer 03525,Consumer,Berlin,DE,2023-07-01
