inventory_date,warehouse_id,product_id,opening_stock,received_quantity,shipped_quantity,closing_stock,reorder_level
2026-08-21,WH-001,PRD-0039,28,0,0,28,8
2026-08-21,WH-001,PRD-0040,16,0,0,16,8
2026-08-21,WH-001,PRD-0041,38,0,0,38,11
2026-08-21,WH-001,PRD-0042,35,0,3,32,15
2026-08-21,WH-001,PRD-0043,38,0,0,38,11
2026-08-21,WH-001,PRD-0044,34,0,0,34,10
2026-08-21,WH-001,PRD-0045,28,0,0,28,12
2026-08-21,WH-001,PRD-0046,31,0,0,31,9
2026-08-21,WH-001,PRD-0047,17,0,0,17,7
2026-08-21,WH-001,PRD-0048,19,0,0,19,8
2026-08-21,WH-001,PRD-0049,15,0,0,15,8
2026-08-21,WH-001,PRD-0050,25,0,0,25,8
2026-08-21,WH-001,PRD-0051,11,0,0,11,8
2026-08-21,WH-001,PRD-0052,30,0,1,29,8
2026-08-21,WH-001,PRD-0053,16,14,0,30,8
2026-08-21,WH-001,PRD-0054,9,0,0,9,7
2026-08-21,WH-001,PRD-0055,10,0,0,10,8
2026-08-21,WH-001,PRD-0056,13,0,0,13,9
2026-08-21,WH-001,PRD-0057,20,0,0,20,7
2026-08-21,WH-001,PRD-0058,23,0,0,23,8
2026-08-21,WH-001,PRD-0059,23,0,0,23,8
2026-08-21,WH-001,PRD-0060,22,0,1,21,8
2026-08-21,WH-001,PRD-0061,39,0,0,39,12
2026-08-21,WH-001,PRD-0062,43,0,0,43,14
2026-08-21,WH-001,PRD-0063,50,0,0,50,11
2026-08-21,WH-001,PRD-0064,22,0,0,22,11
2026-08-21,WH-001,PRD-0065,17,0,0,17,11
2026-08-21,WH-001,PRD-0066,19,0,0,19,9
2026-08-21,WH-001,PRD-0067,14,0,0,14,8
2026-08-21,WH-001,PRD-0068,32,0,0,32,9
2026-08-21,WH-001,PRD-0069,5,0,0,5,7
2026-08-21,WH-001,PRD-0070,25,0,0,25,7
2026-08-21,WH-001,PRD-0071,16,0,0,16,8
2026-08-21,WH-001,PRD-0072,18,0,0,18,9
2026-08-21,WH-001,PRD-0073,13,0,0,13,8
2026-08-21,WH-001,PRD-0074,16,0,0,16,7
2026-08-21,WH-001,PRD-0075,22,0,0,22,8
2026-08-21,WH-001,PRD-0076,18,0,0,18,9
2026-08-21,WH-001,PRD-0077,9,0,3,6,7
2026-08-21,WH-001,PRD-0078,25,0,0,25,8
2026-08-21,WH-001,PRD-0079,8,0,0,8,7
2026-08-21,WH-001,PRD-0080,21,0,0,21,7
2026-08-21,WH-001,PRD-0081,30,0,0,30,14
2026-08-21,WH-001,PRD-0082,35,0,0,35,13
2026-08-21,WH-001,PRD-0083,21,0,0,21,11
2026-08-21,WH-001,PRD-0084,10,0,2,8,9
2026-08-21,WH-001,PRD-0085,16,0,0,16,10
2026-08-21,WH-001,PRD-0086,44,0,0,44,12
2026-08-21,WH-001,PRD-0087,17,0,0,17,10
2026-08-21,WH-001,PRD-0088,29,0,0,29,9
2026-08-21,WH-001,PRD-0089,27,0,0,27,9
2026-08-21,WH-001,PRD-0090,15,0,0,15,7
2026-08-21,WH-001,PRD-0091,24,0,0,24,8
2026-08-21,WH-001,PRD-0092,19,0,0,19,9
2026-08-21,WH-001,PRD-0093,21,0,0,21,8
2026-08-21,WH-001,PRD-0094,17,0,0,17,7
2026-08-21,WH-001,PRD-0095,19,0,0,19,8
2026-08-21,WH-001,PRD-0096,23,0,0,23,8
2026-08-21,WH-001,PRD-0097,30,0,0,30,8
2026-08-21,WH-001,PRD-0098,11,0,0,11,9
2026-08-21,WH-001,PRD-0099,22,0,0,22,8
2026-08-21,WH-001,PRD-0100,20,0,0,20,9
2026-08-21,WH-001,PRD-0101,48,0,0,48,15
2026-08-21,WH-001,PRD-0102,41,0,0,41,12
2026-08-21,WH-001,PRD-0103,22,0,0,22,11
2026-08-21,WH-001,PRD-0104,42,0,0,42,12
2026-08-21,WH-001,PRD-0105,25,0,0,25,9
2026-08-21,WH-001,PRD-0106,11,0,1,10,10
2026-08-21,WH-001,PRD-0107,18,0,0,18,7
2026-08-21,WH-001,PRD-0108,15,0,0,15,9
2026-08-21,WH-001,PRD-0109,13,0,0,13,8
2026-08-21,WH-001,PRD-0110,21,0,0,21,8
2026-08-21,WH-001,PRD-0111,12,0,0,12,8
2026-08-21,WH-001,PRD-0112,14,0,0,14,7
2026-08-21,WH-001,PRD-0113,9,0,0,9,8
2026-08-21,WH-001,PRD-0114,14,0,0,14,8
2026-08-21,WH-001,PRD-0115,27,0,0,27,8
2026-08-21,WH-001,PRD-0116,10,0,0,10,8
2026-08-21,WH-001,PRD-0117,33,0,0,33,9
2026-08-21,WH-001,PRD-0118,10,0,0,10,9
2026-08-21,WH-001,PRD-0119,24,0,0,24,8
2026-08-21,WH-001,PRD-0120,15,0,0,15,9
2026-08-21,WH-002,PRD-0001,10,0,5,5,14
2026-08-21,WH-002,PRD-0002,28,0,0,28,11
2026-08-21,WH-002,PRD-0003,21,0,0,21,9
2026-08-21,WH-002,PRD-0004,16,0,0,16,9
2026-08-21,WH-002,PRD-0005,21,0,0,21,10
2026-08-21,WH-002,PRD-0006,13,0,0,13,12
2026-08-21,WH-002,PRD-0007,16,0,0,16,7
2026-08-21,WH-002,PRD-0008,15,0,0,15,7
2026-08-21,WH-002,PRD-0009,20,0,0,20,8
2026-08-21,WH-002,PRD-0010,19,0,0,19,7
2026-08-21,WH-002,PRD-0011,19,0,0,19,7
2026-08-21,WH-002,PRD-0012,23,0,0,23,9
2026-08-21,WH-002,PRD-0013,17,0,0,17,7
2026-08-21,WH-002,PRD-0014,26,0,0,26,8
2026-08-21,WH-002,PRD-0015,20,0,2,18,7
2026-08-21,WH-002,PRD-0016,24,0,0,24,8
2026-08-21,WH-002,PRD-0017,24,0,0,24,8
2026-08-21,WH-002,PRD-0018,28,0,4,24,9
2026-08-21,WH-002,PRD-0019,9,0,0,9,7
2026-08-21,WH-002,PRD-0020,8,0,2,6,7
2026-08-21,WH-002,PRD-0021,24,0,0,24,13
2026-08-21,WH-002,PRD-0022,17,0,0,17,13
2026-08-21,WH-002,PRD-0023,34,0,0,34,11
2026-08-21,WH-002,PRD-0024,12,0,2,10,11
2026-08-21,WH-002,PRD-0025,5,0,0,5,11
2026-08-21,WH-002,PRD-0026,38,0,0,38,11
2026-08-21,WH-002,PRD-0027,29,0,0,29,8
2026-08-21,WH-002,PRD-0028,20,0,0,20,7
2026-08-21,WH-002,PRD-0029,26,0,0,26,9
2026-08-21,WH-002,PRD-0030,14,0,0,14,8
2026-08-21,WH-002,PRD-0031,44,0,0,44,8
2026-08-21,WH-002,PRD-0032,24,0,0,24,7
2026-08-21,WH-002,PRD-0033,11,0,1,10,8
2026-08-21,WH-002,PRD-0034,24,0,0,24,8
2026-08-21,WH-002,PRD-0035,33,0,0,33,10
2026-08-21,WH-002,PRD-0036,23,0,0,23,7
2026-08-21,WH-002,PRD-0037,23,0,0,23,8
2026-08-21,WH-002,PRD-0038,29,0,0,29,8
2026-08-21,WH-002,PRD-0039,29,0,0,29,9
2026-08-21,WH-002,PRD-0040,26,0,0,26,9
2026-08-21,WH-002,PRD-0041,34,0,0,34,13
2026-08-21,WH-002,PRD-0042,38,0,1,37,15
2026-08-21,WH-002,PRD-0043,27,0,0,27,9
2026-08-21,WH-002,PRD-0044,34,0,0,34,10
2026-08-21,WH-002,PRD-0045,16,0,1,15,12
2026-08-21,WH-002,PRD-0046,10,0,0,10,10
2026-08-21,WH-002,PRD-0047,21,0,0,21,7
2026-08-21,WH-002,PRD-0048,19,0,0,19,9
2026-08-21,WH-002,PRD-0049,19,0,0,19,8
2026-08-21,WH-002,PRD-0050,10,0,0,10,8
2026-08-21,WH-002,PRD-0051,22,0,0,22,8
2026-08-21,WH-002,PRD-0052,26,0,0,26,7
2026-08-21,WH-002,PRD-0053,20,0,0,20,8
2026-08-21,WH-002,PRD-0054,9,0,0,9,8
2026-08-21,WH-002,PRD-0055,18,0,0,18,7
2026-08-21,WH-002,PRD-0056,23,0,0,23,8
2026-08-21,WH-002,PRD-0057,12,0,0,12,7
2026-08-21,WH-002,PRD-0058,9,0,0,9,8
2026-08-21,WH-002,PRD-0059,26,0,0,26,9
2026-08-21,WH-002,PRD-0060,16,0,0,16,10
2026-08-21,WH-002,PRD-0061,41,0,0,41,12
2026-08-21,WH-002,PRD-0062,53,0,0,53,15
2026-08-21,WH-002,PRD-0063,21,0,0,21,11
2026-08-21,WH-002,PRD-0064,73,0,0,73,12
2026-08-21,WH-002,PRD-0065,15,0,5,10,9
2026-08-21,WH-002,PRD-0066,28,0,0,28,11
2026-08-21,WH-002,PRD-0067,30,0,0,30,8
2026-08-21,WH-002,PRD-0068,38,0,0,38,10
2026-08-21,WH-002,PRD-0069,44,0,0,44,7
2026-08-21,WH-002,PRD-0070,9,0,0,9,7
2026-08-21,WH-002,PRD-0071,8,0,0,8,9
2026-08-21,WH-002,PRD-0072,17,0,2,15,9
2026-08-21,WH-002,PRD-0073,15,0,0,15,7
2026-08-21,WH-002,PRD-0074,28,0,0,28,7
2026-08-21,WH-002,PRD-0075,14,0,0,14,8
2026-08-21,WH-002,PRD-0076,13,0,0,13,9
2026-08-21,WH-002,PRD-0077,37,0,0,37,8
2026-08-21,WH-002,PRD-0078,21,0,0,21,9
2026-08-21,WH-002,PRD-0079,17,0,0,17,8
2026-08-21,WH-002,PRD-0080,10,0,0,10,8
2026-08-21,WH-002,PRD-0081,28,0,0,28,12
2026-08-21,WH-002,PRD-0082,39,0,0,39,15
2026-08-21,WH-002,PRD-0083,12,0,1,11,9
2026-08-21,WH-002,PRD-0084,13,0,1,12,9
2026-08-21,WH-002,PRD-0085,10,29,0,39,10
2026-08-21,WH-002,PRD-0086,22,0,0,22,10
2026-08-21,WH-002,PRD-0087,21,0,0,21,9
2026-08-21,WH-002,PRD-0088,30,0,0,30,9
2026-08-21,WH-002,PRD-0089,25,0,0,25,9
2026-08-21,WH-002,PRD-0090,24,0,0,24,7
2026-08-21,WH-002,PRD-0091,22,0,0,22,7
2026-08-21,WH-002,PRD-0092,23,0,2,21,8
2026-08-21,WH-002,PRD-0093,23,0,0,23,8
2026-08-21,WH-002,PRD-0094,13,0,0,13,6
2026-08-21,WH-002,PRD-0095,13,0,0,13,9
2026-08-21,WH-002,PRD-0096,10,0,0,10,7
2026-08-21,WH-002,PRD-0097,28,0,0,28,7
2026-08-21,WH-002,PRD-0098,44,0,0,44,9
2026-08-21,WH-002,PRD-0099,11,0,0,11,9
2026-08-21,WH-002,PRD-0100,35,0,0,35,8
2026-08-21,WH-002,PRD-0101,32,0,0,32,11
2026-08-21,WH-002,PRD-0102,14,0,0,14,13
2026-08-21,WH-002,PRD-0103,6,19,0,25,9
2026-08-21,WH-002,PRD-0104,21,0,0,21,11
2026-08-21,WH-002,PRD-0105,29,0,0,29,11
2026-08-21,WH-002,PRD-0106,15,0,0,15,11
2026-08-21,WH-002,PRD-0107,16,0,0,16,7
2026-08-21,WH-002,PRD-0108,12,0,1,11,7
2026-08-21,WH-002,PRD-0109,20,0,0,20,7
2026-08-21,WH-002,PRD-0110,22,0,0,22,9
2026-08-21,WH-002,PRD-0111,9,0,0,9,7
2026-08-21,WH-002,PRD-0112,17,0,0,17,8
2026-08-21,WH-002,PRD-0113,18,0,0,18,8
2026-08-21,WH-002,PRD-0114,30,0,0,30,8
2026-08-21,WH-002,PRD-0115,16,0,0,16,8
2026-08-21,WH-002,PRD-0116,14,0,0,14,10
2026-08-21,WH-002,PRD-0117,35,0,4,31,10
2026-08-21,WH-002,PRD-0118,21,0,0,21,9
2026-08-21,WH-002,PRD-0119,29,0,0,29,9
2026-08-21,WH-002,PRD-0120,17,0,0,17,8
2026-08-21,WH-003,PRD-0001,27,0,0,27,13
2026-08-21,WH-003,PRD-0002,50,0,3,47,14
2026-08-21,WH-003,PRD-0003,14,0,0,14,10
2026-08-21,WH-003,PRD-0004,16,0,0,16,12
2026-08-21,WH-003,PRD-0005,8,0,0,8,12
2026-08-21,WH-003,PRD-0006,33,0,1,32,11
2026-08-21,WH-003,PRD-0007,41,0,0,41,7
2026-08-21,WH-003,PRD-0008,17,0,0,17,7
2026-08-21,WH-003,PRD-0009,32,0,1,31,9
2026-08-21,WH-003,PRD-0010,8,0,0,8,7
2026-08-21,WH-003,PRD-0011,21,0,0,21,7
2026-08-21,WH-003,PRD-0012,25,0,0,25,9
2026-08-21,WH-003,PRD-0013,19,0,0,19,8
2026-08-21,WH-003,PRD-0014,29,0,0,29,8
2026-08-21,WH-003,PRD-0015,29,0,4,25,9
2026-08-21,WH-003,PRD-0016,34,0,0,34,8
2026-08-21,WH-003,PRD-0017,12,0,0,12,8
2026-08-21,WH-003,PRD-0018,18,0,1,17,9
2026-08-21,WH-003,PRD-0019,17,0,0,17,8
2026-08-21,WH-003,PRD-0020,9,0,0,9,8
2026-08-21,WH-003,PRD-0021,36,0,8,28,11
2026-08-21,WH-003,PRD-0022,36,0,0,36,14
2026-08-21,WH-003,PRD-0023,12,0,0,12,10
2026-08-21,WH-003,PRD-0024,20,0,0,20,10
2026-08-21,WH-003,PRD-0025,27,0,0,27,11
2026-08-21,WH-003,PRD-0026,14,0,2,12,9
2026-08-21,WH-003,PRD-0027,7,0,0,7,7
2026-08-21,WH-003,PRD-0028,14,0,0,14,7
2026-08-21,WH-003,PRD-0029,0,0,0,0,9
2026-08-21,WH-003,PRD-0030,19,0,0,19,7
2026-08-21,WH-003,PRD-0031,27,0,0,27,8
2026-08-21,WH-003,PRD-0032,23,0,0,23,8
2026-08-21,WH-003,PRD-0033,31,0,0,31,8
2026-08-21,WH-003,PRD-0034,13,0,0,13,7
2026-08-21,WH-003,PRD-0035,16,0,0,16,9
2026-08-21,WH-003,PRD-0036,28,0,0,28,9
2026-08-21,WH-003,PRD-0037,11,0,0,11,8
2026-08-21,WH-003,PRD-0038,26,0,0,26,7
2026-08-21,WH-003,PRD-0039,15,0,0,15,7
2026-08-21,WH-003,PRD-0040,39,0,0,39,10
2026-08-21,WH-003,PRD-0041,8,0,0,8,13
2026-08-21,WH-003,PRD-0042,43,0,1,42,15
2026-08-21,WH-003,PRD-0043,43,0,0,43,9
2026-08-21,WH-003,PRD-0044,21,0,5,16,12
2026-08-21,WH-003,PRD-0045,19,0,0,19,12
2026-08-21,WH-003,PRD-0046,31,0,0,31,11
2026-08-21,WH-003,PRD-0047,15,0,0,15,9
2026-08-21,WH-003,PRD-0048,21,0,0,21,8
2026-08-21,WH-003,PRD-0049,19,0,1,18,10
2026-08-21,WH-003,PRD-0050,8,0,0,8,7
2026-08-21,WH-003,PRD-0051,18,0,0,18,8
2026-08-21,WH-003,PRD-0052,15,0,1,14,7
2026-08-21,WH-003,PRD-0053,21,0,0,21,9
2026-08-21,WH-003,PRD-0054,15,0,0,15,8
2026-08-21,WH-003,PRD-0055,29,0,0,29,8
2026-08-21,WH-003,PRD-0056,12,0,0,12,7
2026-08-21,WH-003,PRD-0057,19,0,3,16,7
2026-08-21,WH-003,PRD-0058,34,0,0,34,8
2026-08-21,WH-003,PRD-0059,23,0,0,23,9
2026-08-21,WH-003,PRD-0060,36,0,0,36,10
2026-08-21,WH-003,PRD-0061,22,0,0,22,13
2026-08-21,WH-003,PRD-0062,6,0,0,6,14
2026-08-21,WH-003,PRD-0063,18,0,0,18,9
2026-08-21,WH-003,PRD-0064,29,0,2,27,9
2026-08-21,WH-003,PRD-0065,25,0,0,25,11
2026-08-21,WH-003,PRD-0066,23,0,2,21,12
2026-08-21,WH-003,PRD-0067,23,0,1,22,8
2026-08-21,WH-003,PRD-0068,0,0,0,0,8
2026-08-21,WH-003,PRD-0069,34,0,0,34,7
2026-08-21,WH-003,PRD-0070,19,0,0,19,8
2026-08-21,WH-003,PRD-0071,11,0,0,11,9
2026-08-21,WH-003,PRD-0072,34,0,0,34,8
2026-08-21,WH-003,PRD-0073,22,0,0,22,8
2026-08-21,WH-003,PRD-0074,12,0,4,8,8
2026-08-21,WH-003,PRD-0075,13,0,0,13,10
2026-08-21,WH-003,PRD-0076,20,0,0,20,8
2026-08-21,WH-003,PRD-0077,11,0,0,11,9
2026-08-21,WH-003,PRD-0078,20,0,0,20,8
2026-08-21,WH-003,PRD-0079,14,0,0,14,8
2026-08-21,WH-003,PRD-0080,14,0,0,14,7
2026-08-21,WH-003,PRD-0081,52,0,0,52,13
2026-08-21,WH-003,PRD-0082,16,0,2,14,13
2026-08-21,WH-003,PRD-0083,13,0,0,13,11
2026-08-21,WH-003,PRD-0084,18,0,5,13,10
2026-08-21,WH-003,PRD-0085,43,0,0,43,12
2026-08-21,WH-003,PRD-0086,32,0,0,32,12
2026-08-21,WH-003,PRD-0087,29,0,0,29,10
2026-08-21,WH-003,PRD-0088,24,0,0,24,9
2026-08-21,WH-003,PRD-0089,30,0,5,25,9
2026-08-21,WH-003,PRD-0090,37,0,0,37,7
2026-08-21,WH-003,PRD-0091,40,0,0,40,8
2026-08-21,WH-003,PRD-0092,12,0,5,7,8
2026-08-21,WH-003,PRD-0093,26,0,1,25,10
2026-08-21,WH-003,PRD-0094,37,0,0,37,7
2026-08-21,WH-003,PRD-0095,23,0,0,23,8
2026-08-21,WH-003,PRD-0096,16,0,0,16,7
2026-08-21,WH-003,PRD-0097,16,0,0,16,8
2026-08-21,WH-003,PRD-0098,20,0,0,20,8
2026-08-21,WH-003,PRD-0099,4,0,0,4,8
2026-08-21,WH-003,PRD-0100,3,0,2,1,8
2026-08-21,WH-003,PRD-0101,33,0,0,33,12
2026-08-21,WH-003,PRD-0102,37,0,4,33,13
2026-08-21,WH-003,PRD-0103,21,0,0,21,10
2026-08-21,WH-003,PRD-0104,19,0,0,19,10
2026-08-21,WH-003,PRD-0105,13,0,0,13,11
2026-08-21,WH-003,PRD-0106,12,0,0,12,11
2026-08-21,WH-003,PRD-0107,22,0,0,22,8
2026-08-21,WH-003,PRD-0108,21,0,0,21,9
2026-08-21,WH-003,PRD-0109,29,0,0,29,8
2026-08-21,WH-003,PRD-0110,16,0,0,16,8
2026-08-21,WH-003,PRD-0111,23,0,0,23,7
2026-08-21,WH-003,PRD-0112,9,0,0,9,7
2026-08-21,WH-003,PRD-0113,27,0,0,27,8
2026-08-21,WH-003,PRD-0114,27,0,2,25,8
2026-08-21,WH-003,PRD-0115,20,0,0,20,9
2026-08-21,WH-003,PRD-0116,29,0,2,27,8
2026-08-21,WH-003,PRD-0117,18,0,0,18,8
2026-08-21,WH-003,PRD-0118,35,0,0,35,9
2026-08-21,WH-003,PRD-0119,18,0,0,18,10
2026-08-21,WH-003,PRD-0120,14,0,0,14,9
2026-08-21,WH-004,PRD-0001,18,0,5,13,11
2026-08-21,WH-004,PRD-0002,42,0,0,42,14
2026-08-21,WH-004,PRD-0003,44,0,1,43,12
2026-08-21,WH-004,PRD-0004,12,0,0,12,10
2026-08-21,WH-004,PRD-0005,16,0,0,16,11
2026-08-21,WH-004,PRD-0006,23,0,0,23,12
2026-08-21,WH-004,PRD-0007,16,0,0,16,7
2026-08-21,WH-004,PRD-0008,13,0,0,13,7
2026-08-21,WH-004,PRD-0009,21,0,0,21,8
2026-08-21,WH-004,PRD-0010,17,0,0,17,8
2026-08-21,WH-004,PRD-0011,19,0,0,19,7
2026-08-21,WH-004,PRD-0012,39,0,0,39,9
2026-08-21,WH-004,PRD-0013,21,0,0,21,8
2026-08-21,WH-004,PRD-0014,24,0,2,22,8
2026-08-21,WH-004,PRD-0015,7,14,0,21,8
2026-08-21,WH-004,PRD-0016,30,0,0,30,9
2026-08-21,WH-004,PRD-0017,13,0,0,13,7
2026-08-21,WH-004,PRD-0018,16,0,0,16,9
2026-08-21,WH-004,PRD-0019,25,0,0,25,8
2026-08-21,WH-004,PRD-0020,29,0,0,29,8
2026-08-21,WH-004,PRD-0021,33,0,0,33,13
2026-08-21,WH-004,PRD-0022,38,0,0,38,15
2026-08-21,WH-004,PRD-0023,20,0,0,20,10
2026-08-21,WH-004,PRD-0024,30,0,3,27,12
2026-08-21,WH-004,PRD-0025,35,0,0,35,12
2026-08-21,WH-004,PRD-0026,31,0,0,31,9
2026-08-21,WH-004,PRD-0027,5,0,0,5,8
2026-08-21,WH-004,PRD-0028,24,0,0,24,7
2026-08-21,WH-004,PRD-0029,21,0,0,21,8
2026-08-21,WH-004,PRD-0030,19,0,2,17,7
2026-08-21,WH-004,PRD-0031,7,0,0,7,7
2026-08-21,WH-004,PRD-0032,14,0,0,14,8
2026-08-21,WH-004,PRD-0033,20,0,0,20,9
2026-08-21,WH-004,PRD-0034,19,0,0,19,8
2026-08-21,WH-004,PRD-0035,12,0,0,12,9
2026-08-21,WH-004,PRD-0036,9,0,0,9,8
2026-08-21,WH-004,PRD-0037,12,0,0,12,7
2026-08-21,WH-004,PRD-0038,23,0,0,23,7
2026-08-21,WH-004,PRD-0039,21,0,0,21,8
2026-08-21,WH-004,PRD-0040,13,0,0,13,8
2026-08-21,WH-004,PRD-0041,20,0,0,20,11
2026-08-21,WH-004,PRD-0042,89,0,0,89,14
2026-08-21,WH-004,PRD-0043,18,0,2,16,9
2026-08-21,WH-004,PRD-0044,23,0,0,23,10
2026-08-21,WH-004,PRD-0045,7,29,0,36,10
2026-08-21,WH-004,PRD-0046,20,0,0,20,9
2026-08-21,WH-004,PRD-0047,20,0,0,20,8
2026-08-21,WH-004,PRD-0048,20,0,0,20,8
2026-08-21,WH-004,PRD-0049,19,0,0,19,8
2026-08-21,WH-004,PRD-0050,14,0,1,13,9
2026-08-21,WH-004,PRD-0051,27,0,0,27,7
2026-08-21,WH-004,PRD-0052,17,0,0,17,8
2026-08-21,WH-004,PRD-0053,29,0,0,29,7
2026-08-21,WH-004,PRD-0054,18,0,0,18,7
2026-08-21,WH-004,PRD-0055,22,0,1,21,7
2026-08-21,WH-004,PRD-0056,31,0,0,31,7
2026-08-21,WH-004,PRD-0057,15,0,0,15,6
2026-08-21,WH-004,PRD-0058,24,0,0,24,8
2026-08-21,WH-004,PRD-0059,13,0,0,13,8
2026-08-21,WH-004,PRD-0060,17,0,0,17,9
2026-08-21,WH-004,PRD-0061,35,0,2,33,14
2026-08-21,WH-004,PRD-0062,18,0,0,18,15
2026-08-21,WH-004,PRD-0063,10,0,0,10,10
2026-08-21,WH-004,PRD-0064,29,0,0,29,9
2026-08-21,WH-004,PRD-0065,40,0,0,40,10
2026-08-21,WH-004,PRD-0066,26,0,0,26,10
2026-08-21,WH-004,PRD-0067,13,0,0,13,8
2026-08-21,WH-004,PRD-0068,24,0,0,24,8
2026-08-21,WH-004,PRD-0069,11,0,0,11,7
2026-08-21,WH-004,PRD-0070,47,0,0,47,8
2026-08-21,WH-004,PRD-0071,24,0,0,24,7
2026-08-21,WH-004,PRD-0072,28,0,0,28,9
2026-08-21,WH-004,PRD-0073,13,0,0,13,8
2026-08-21,WH-004,PRD-0074,12,0,0,12,8
2026-08-21,WH-004,PRD-0075,26,0,0,26,10
2026-08-21,WH-004,PRD-0076,42,0,0,42,8
2026-08-21,WH-004,PRD-0077,7,0,0,7,7
2026-08-21,WH-004,PRD-0078,26,0,0,26,9
2026-08-21,WH-004,PRD-0079,15,0,2,13,8
2026-08-21,WH-004,PRD-0080,70,0,0,70,8
2026-08-21,WH-004,PRD-0081,41,0,0,41,14
2026-08-21,WH-004,PRD-0082,16,0,1,15,14
2026-08-21,WH-004,PRD-0083,17,0,0,17,11
2026-08-21,WH-004,PRD-0084,14,0,0,14,9
2026-08-21,WH-004,PRD-0085,27,0,10,17,12
2026-08-21,WH-004,PRD-0086,35,0,0,35,9
2026-08-21,WH-004,PRD-0087,28,0,0,28,9
2026-08-21,WH-004,PRD-0088,34,0,0,34,9
2026-08-21,WH-004,PRD-0089,35,0,0,35,7
2026-08-21,WH-004,PRD-0090,24,0,3,21,8
2026-08-21,WH-004,PRD-0091,15,0,0,15,7
2026-08-21,WH-004,PRD-0092,13,0,0,13,9
2026-08-21,WH-004,PRD-0093,28,0,0,28,9
2026-08-21,WH-004,PRD-0094,7,0,0,7,6
2026-08-21,WH-004,PRD-0095,19,0,0,19,7
2026-08-21,WH-004,PRD-0096,21,0,0,21,7
2026-08-21,WH-004,PRD-0097,20,0,0,20,8
2026-08-21,WH-004,PRD-0098,16,0,0,16,8
2026-08-21,WH-004,PRD-0099,26,0,0,26,9
2026-08-21,WH-004,PRD-0100,21,0,0,21,8
2026-08-21,WH-004,PRD-0101,34,0,0,34,15
2026-08-21,WH-004,PRD-0102,38,0,0,38,15
2026-08-21,WH-004,PRD-0103,26,0,0,26,12
2026-08-21,WH-004,PRD-0104,25,0,0,25,10
2026-08-21,WH-004,PRD-0105,3,0,0,3,11
2026-08-21,WH-004,PRD-0106,22,0,10,12,11
2026-08-21,WH-004,PRD-0107,17,0,0,17,7
2026-08-21,WH-004,PRD-0108,14,0,2,12,7
2026-08-21,WH-004,PRD-0109,14,0,0,14,8
2026-08-21,WH-004,PRD-0110,18,0,0,18,9
2026-08-21,WH-004,PRD-0111,17,0,0,17,8
2026-08-21,WH-004,PRD-0112,14,0,0,14,7
2026-08-21,WH-004,PRD-0113,12,0,0,12,9
2026-08-21,WH-004,PRD-0114,25,0,2,23,9
2026-08-21,WH-004,PRD-0115,31,0,0,31,10
2026-08-21,WH-004,PRD-0116,20,0,2,18,10
2026-08-21,WH-004,PRD-0117,10,0,0,10,9
2026-08-21,WH-004,PRD-0118,32,0,0,32,9
2026-08-21,WH-004,PRD-0119,19,0,0,19,7
2026-08-21,WH-004,PRD-0120,19,0,0,19,7
2026-08-21,WH-005,PRD-0001,20,0,5,15,14
2026-08-21,WH-005,PRD-0002,19,0,0,19,11
2026-08-21,WH-005,PRD-0003,13,0,0,13,11
2026-08-21,WH-005,PRD-0004,14,0,0,14,9
2026-08-21,WH-005,PRD-0005,13,0,0,13,10
2026-08-21,WH-005,PRD-0006,27,0,0,27,12
2026-08-21,WH-005,PRD-0007,16,0,0,16,8
2026-08-21,WH-005,PRD-0008,11,0,0,11,8
2026-08-21,WH-005,PRD-0009,52,0,0,52,9
2026-08-21,WH-005,PRD-0010,31,0,0,31,8
2026-08-21,WH-005,PRD-0011,22,0,0,22,7
2026-08-21,WH-005,PRD-0012,31,0,0,31,10
2026-08-21,WH-005,PRD-0013,45,0,0,45,7
2026-08-21,WH-005,PRD-0014,11,0,0,11,8
2026-08-21,WH-005,PRD-0015,28,0,0,28,8
2026-08-21,WH-005,PRD-0016,56,0,0,56,10
2026-08-21,WH-005,PRD-0017,25,0,0,25,8
2026-08-21,WH-005,PRD-0018,16,0,0,16,8
2026-08-21,WH-005,PRD-0019,23,0,0,23,8
2026-08-21,WH-005,PRD-0020,22,0,0,22,7
2026-08-21,WH-005,PRD-0021,26,0,0,26,12
2026-08-21,WH-005,PRD-0022,22,0,0,22,11
2026-08-21,WH-005,PRD-0023,28,0,1,27,12
2026-08-21,WH-005,PRD-0024,17,0,0,17,11
2026-08-21,WH-005,PRD-0025,51,0,0,51,11
2026-08-21,WH-005,PRD-0026,32,0,0,32,11
2026-08-21,WH-005,PRD-0027,20,0,0,20,7
2026-08-21,WH-005,PRD-0028,17,0,0,17,8
2026-08-21,WH-005,PRD-0029,10,0,0,10,9
2026-08-21,WH-005,PRD-0030,17,0,0,17,9
2026-08-21,WH-005,PRD-0031,20,0,0,20,8
2026-08-21,WH-005,PRD-0032,20,0,0,20,7
2026-08-21,WH-005,PRD-0033,14,0,0,14,8
2026-08-21,WH-005,PRD-0034,16,0,0,16,7
2026-08-21,WH-005,PRD-0035,32,0,0,32,9
2026-08-21,WH-005,PRD-0036,17,0,0,17,9
2026-08-21,WH-005,PRD-0037,30,0,0,30,8
2026-08-21,WH-005,PRD-0038,21,0,0,21,8
2026-08-21,WH-005,PRD-0039,38,0,0,38,8
