order_id,customer_id,product_id,warehouse_id,order_date,promised_delivery_date,order_status,order_quantity,unit_price_eur,discount_pct,order_value_eur,sales_channel
ORD-023777,CUST-03614,PRD-0045,WH-006,2026-07-02,2026-07-04,Delivered,1,17.66,0.0613,16.58,Online Store
ORD-023778,CUST-00089,PRD-0005,WH-006,2025-09-08,2025-09-12,Delivered,1,89.11,0.0524,84.44,Online Store
ORD-023779,CUST-00965,PRD-0049,WH-999,2025-11-25,2025-11-29,Delivered,1,12.08,0.0190,11.85,Marketplace
ORD-023780,CUST-03001,PRD-0079,WH-003,2025-10-24,2025-10-27,Delivered,1,96.75,0.0089,95.89,Online Store
ORD-023781,CUST-03459,PRD-0042,WH-003,2025-12-26,2025-12-30,Delivered,1,37.14,0.0064,36.90,Online Store
ORD-023782,CUST-00230,PRD-0044,WH-001,2025-11-11,2025-11-15,Delivered,8,9.77,0.1079,69.73,EDI
ORD-023783,CUST-03603,PRD-0097,WH-005,2026-04-20,2026-04-24,Delivered,4,12.37,0.0218,48.40,EDI
ORD-023784,CUST-03344,PRD-0091,WH-003,2026-06-28,2026-07-03,Delivered,1,17.00,0.0302,16.49,Marketplace
ORD-023785,CUST-03724,PRD-0054,WH-001,2025-12-15,2025-12-18,Delivered,1,22.46,0.0336,21.71,EDI
ORD-023786,CUST-01128,PRD-0022,WH-003,2026-05-07,2026-05-11,Delivered,1,43.91,0.0549,41.50,Online Store
ORD-023787,CUST-02233,PRD-0101,WH-005,2025-12-24,2025-12-27,Delivered,15,13.77,0.0728,191.51,Online Store
ORD-023788,CUST-02164,PRD-0061,WH-004,2026-06-24,2026-06-27,Delivered,3,55.56,0.0303,161.63,Online Store
ORD-023789,CUST-01086,PRD-0071,WH-004,2025-09-18,2025-09-23,Delivered,1,46.93,0.0209,45.95,EDI
ORD-023790,CUST-01522,PRD-0050,WH-002,2026-01-22,2026-01-25,Delivered,2,14.55,0.0675,27.14,Sales Desk
ORD-023791,CUST-01962,PRD-0048,WH-004,2025-11-23,2025-11-29,Delivered,1,30.88,0.0369,29.74,Online Store
ORD-023792,CUST-00072,PRD-0107,WH-006,2025-11-15,2025-11-18,Delivered,2,25.00,0.0112,49.44,EDI
ORD-023793,CUST-01759,PRD-0035,WH-003,2025-12-07,2025-12-12,Delivered,5,53.36,0.0504,253.35,EDI
ORD-023794,CUST-01585,PRD-0097,WH-003,2026-06-20,2026-06-22,Delivered,8,12.37,0.0998,89.08,Online Store
ORD-023795,CUST-03051,PRD-0100,WH-006,2025-09-11,2025-09-16,Delivered,4,17.01,0.0235,66.44,Sales Desk
ORD-023796,CUST-03599,PRD-0045,WH-003,2026-04-13,2026-04-17,Delivered,2,17.66,0.0178,34.69,Online Store
ORD-023797,CUST-01840,PRD-0084,WH-004,2025-10-21,2025-10-25,Delivered,1,12.99,0.0557,12.27,Online Store
ORD-023798,CUST-00237,PRD-0083,WH-003,2026-03-30,2026-04-02,Delivered,4,20.52,0.0339,79.30,Online Store
ORD-023799,CUST-00727,PRD-0086,WH-002,2026-01-12,2026-01-16,Delivered,1,15.51,0.0564,14.64,Online Store
ORD-023800,CUST-00881,PRD-0105,WH-004,2026-06-11,2026-06-14,Delivered,1,26.75,0.0297,25.96,Online Store
ORD-023801,CUST-01643,PRD-0072,WH-001,2025-11-25,2025-11-30,Delivered,3,89.50,0.0909,244.09,EDI
ORD-023802,CUST-01900,PRD-0018,WH-002,2025-09-10,2025-09-13,Delivered,6,121.00,0.1350,627.99,Sales Desk
ORD-023803,CUST-03906,PRD-0076,WH-001,2025-09-01,2025-09-04,Delivered,3,82.48,0.0127,244.30,Sales Desk
ORD-023804,CUST-01069,PRD-0014,WH-005,2026-02-11,2026-02-14,Delivered,1,102.60,0.0203,100.52,Online Store
ORD-023805,CUST-02414,PRD-0062,WH-001,2025-11-19,2025-11-22,Delivered,2,87.71,0.1098,156.16,Marketplace
ORD-023806,CUST-01961,PRD-0049,WH-006,2026-01-05,2026-01-10,Delivered,1,12.08,0.0377,11.62,Sales Desk
ORD-023807,CUST-00373,PRD-0101,WH-002,2026-01-14,2026-01-20,Delivered,1,13.77,0.0569,12.99,Marketplace
ORD-023808,CUST-01446,PRD-0037,WH-004,2026-01-17,2026-01-21,Delivered,1,48.33,0.0720,44.85,Sales Desk
ORD-023809,CUST-03605,PRD-0047,WH-003,2026-05-26,2026-06-01,Delivered,1,21.89,0.0438,20.93,Sales Desk
ORD-023810,CUST-00808,PRD-0046,WH-004,2025-12-25,2025-12-29,Delivered,1,27.94,0.0435,26.72,Sales Desk
ORD-023811,CUST-02365,PRD-0038,WH-003,2026-01-14,2026-01-17,Delivered,5,41.29,0.0452,197.12,Sales Desk
ORD-023812,CUST-01389,PRD-0093,WH-003,2026-07-29,2026-08-01,Delivered,1,12.32,0.0494,11.71,Online Store
ORD-023813,CUST-00235,PRD-0042,WH-006,2026-05-21,2026-05-25,Delivered,1,37.14,0.0451,35.46,Online Store
ORD-023814,CUST-00153,PRD-0110,WH-006,2026-01-21,2026-01-24,Delivered,1,21.36,0.0525,20.24,Online Store
ORD-023815,CUST-02707,PRD-0068,WH-003,2025-12-30,2026-01-04,Delivered,2,90.11,0.0169,177.17,Online Store
ORD-023816,CUST-03309,PRD-0061,WH-006,2025-12-07,2025-12-11,Delivered,1,55.56,0.0287,53.97,Online Store
ORD-023817,CUST-01935,PRD-0048,WH-001,2025-11-19,2025-11-23,Delivered,3,30.88,0.0391,89.02,Online Store
ORD-023818,CUST-01733,PRD-0020,WH-002,2026-03-16,2026-03-21,Delivered,1,154.58,0.0840,141.60,Marketplace
ORD-023819,CUST-03217,PRD-0014,WH-003,2026-04-29,2026-05-02,Delivered,1,102.60,0.0242,100.12,Online Store
ORD-023820,CUST-02647,PRD-0024,WH-006,2026-02-22,2026-02-27,Delivered,3,49.16,0.0408,141.46,Sales Desk
ORD-023821,CUST-03223,PRD-0064,WH-003,2026-01-23,2026-01-27,Delivered,1,77.37,0.0525,73.31,Online Store
ORD-023822,CUST-01032,PRD-0118,WH-004,2025-12-29,2026-01-01,Delivered,1,21.02,0.0162,20.68,Marketplace
ORD-023823,CUST-00717,PRD-0044,WH-003,2026-02-23,2026-02-27,Delivered,6,9.77,0.1332,50.81,Online Store
ORD-023824,CUST-00707,PRD-0026,WH-006,2026-04-02,2026-04-06,Cancelled,1,33.53,0.0538,31.73,Online Store
ORD-023825,CUST-00635,PRD-0003,WH-006,2025-12-05,2025-12-08,Delivered,1,146.25,0.0364,140.93,Online Store
ORD-023826,CUST-02793,PRD-0100,WH-005,2025-11-30,2025-12-02,Delivered,1,17.01,0.0154,16.75,Marketplace
ORD-023827,CUST-01066,PRD-0035,WH-003,2025-10-07,2025-10-10,Delivered,4,53.36,0.0083,211.67,Marketplace
ORD-023828,CUST-03166,PRD-0028,WH-004,2026-08-13,2026-08-17,Delivered,1,72.89,0.0251,71.06,Online Store
ORD-023829,CUST-00267,PRD-0031,WH-002,2026-06-05,2026-06-08,Delivered,4,71.57,0.1080,255.36,Marketplace
ORD-023830,CUST-00710,PRD-0041,WH-001,2026-01-20,2026-01-25,Delivered,2,35.10,0.0854,64.20,Sales Desk
ORD-023831,CUST-03376,PRD-0041,WH-001,2025-12-17,2025-12-22,Cancelled,2,35.10,0.0167,69.03,Marketplace
ORD-023832,CUST-01478,PRD-0041,WH-002,2026-05-05,2026-05-09,Delivered,1,35.10,0.0291,34.08,Online Store
ORD-023833,CUST-03721,PRD-0028,WH-006,2026-03-25,2026-03-29,Delivered,2,72.89,0.0399,139.96,EDI
ORD-023834,CUST-02752,PRD-0076,WH-006,2025-11-22,2025-11-26,Delivered,1,82.48,0.0231,80.57,Online Store
ORD-023835,CUST-02016,PRD-0104,WH-001,2025-12-12,2025-12-18,Delivered,1,23.77,0.0125,23.47,Sales Desk
ORD-023836,CUST-01336,PRD-0042,WH-003,2025-10-01,2025-10-06,Delivered,4,37.14,0.0350,143.36,Online Store
ORD-023837,CUST-00449,PRD-0115,WH-003,2026-01-26,2026-01-29,Cancelled,2,18.50,0.0009,36.97,Marketplace
ORD-023838,CUST-02807,PRD-0016,WH-004,2025-12-29,2026-01-02,Delivered,3,140.26,0.0921,382.03,EDI
ORD-023839,CUST-00883,PRD-0042,WH-005,2025-12-08,2025-12-11,Delivered,1,37.14,0.0290,36.06,Online Store
ORD-023840,CUST-00906,PRD-0026,WH-003,2026-06-08,2026-06-10,Delivered,1,33.53,0.0171,32.96,Marketplace
ORD-023841,CUST-01440,PRD-0043,WH-004,2025-09-11,2025-09-15,Delivered,1,23.93,0.0084,23.73,Online Store
ORD-023842,CUST-03200,PRD-0101,WH-003,2026-01-02,2026-01-06,Delivered,10,13.77,0.1026,123.57,EDI
ORD-023843,CUST-02874,PRD-0005,WH-004,2026-02-09,2026-02-13,Delivered,1,89.11,0.0252,86.86,Online Store
ORD-023844,CUST-02743,PRD-0080,WH-002,2025-09-16,2025-09-20,Delivered,1,103.40,0.0201,101.32,EDI
ORD-023845,CUST-00541,PRD-0097,WH-001,2025-09-04,2025-09-08,Delivered,1,12.37,0.0087,12.26,Online Store
ORD-023846,CUST-00698,PRD-0053,WH-001,2025-10-13,2025-10-16,Delivered,4,9.64,0.0032,38.44,EDI
ORD-023847,CUST-01420,PRD-0042,WH-004,2025-11-16,2025-11-21,Delivered,2,37.14,0.0389,71.39,Online Store
ORD-023848,CUST-03930,PRD-0101,WH-001,2025-10-27,2025-11-01,Delivered,1,13.77,0.0222,13.46,Online Store
ORD-023849,CUST-01280,PRD-0117,WH-004,2026-01-14,2026-01-17,Delivered,1,18.87,0.0436,18.05,Online Store
ORD-023850,CUST-02680,PRD-0060,WH-003,2025-11-13,2025-11-16,Delivered,1,10.74,0.0320,10.40,Sales Desk
ORD-023851,CUST-00534,PRD-0044,WH-006,2026-02-05,2026-02-10,Delivered,1,9.77,0.0477,9.30,Marketplace
ORD-023852,CUST-00577,PRD-0006,WH-001,2025-11-12,2025-11-14,Delivered,1,85.22,0.0209,83.44,Sales Desk
ORD-023853,CUST-00540,PRD-0021,WH-001,2026-05-20,2026-05-23,Delivered,5,45.05,0.0632,211.01,EDI
ORD-023854,CUST-01959,PRD-0115,WH-002,2026-06-01,2026-06-04,Delivered,2,18.50,0.0054,36.80,Online Store
ORD-023855,CUST-01163,PRD-0040,WH-006,2026-08-07,2026-08-11,Delivered,1,38.23,0.0354,36.88,Marketplace
ORD-023856,CUST-03837,PRD-0059,WH-004,2025-12-16,2025-12-21,Delivered,1,11.31,0.0480,10.77,Sales Desk
ORD-023857,CUST-02598,PRD-0071,WH-004,2026-08-28,2026-09-01,In Transit,3,46.93,0.0739,130.39,Sales Desk
ORD-023858,CUST-01192,PRD-0044,WH-004,2026-03-26,2026-03-29,Delivered,1,9.77,0.0171,9.60,EDI
ORD-023859,CUST-01272,PRD-0092,WH-003,2026-07-26,2026-07-29,Delivered,1,9.28,0.0512,8.80,Online Store
ORD-023860,CUST-00671,PRD-0108,WH-004,2025-11-29,2025-12-02,Delivered,1,29.97,0.0840,27.45,EDI
ORD-023861,CUST-00154,PRD-0045,WH-001,2026-04-10,2026-04-15,Delivered,5,17.66,0.0897,80.38,Online Store
ORD-023862,CUST-00720,PRD-0005,WH-001,2026-08-13,2026-08-16,Delivered,1,89.11,0.0434,85.24,Online Store
ORD-023863,CUST-01886,PRD-0067,WH-004,2026-06-09,2026-06-12,Delivered,1,98.98,0.0457,94.46,Sales Desk
ORD-023864,CUST-01810,PRD-0097,WH-001,2025-10-01,2025-10-04,Delivered,2,12.37,0.0279,24.05,Sales Desk
ORD-023865,CUST-03210,PRD-0081,WH-003,2025-10-20,2025-10-24,Delivered,15,14.75,0.0970,199.79,EDI
ORD-023866,CUST-02217,PRD-0002,WH-003,2026-02-19,2026-02-23,Delivered,2,112.30,0.0414,215.30,Marketplace
ORD-023867,CUST-03775,PRD-0005,WH-001,2026-03-02,2026-03-06,Delivered,1,89.11,0.0132,87.93,Online Store
ORD-023868,CUST-03812,PRD-0106,WH-004,2026-06-27,2026-07-02,Delivered,1,26.75,0.0230,26.13,Marketplace
ORD-023869,CUST-02975,PRD-0070,WH-005,2025-10-03,2025-10-07,Delivered,1,73.04,0.0590,68.73,Marketplace
ORD-023870,CUST-03365,PRD-0009,WH-001,2026-08-03,2026-08-07,Delivered,2,152.18,0.0206,298.09,EDI
ORD-023871,CUST-02815,PRD-0081,WH-003,2026-07-29,2026-08-02,Delivered,5,14.75,0.0931,66.88,Sales Desk
ORD-023872,CUST-03882,PRD-0089,WH-003,2025-11-10,2025-11-13,Delivered,2,19.45,0.0141,38.35,Online Store
ORD-023873,CUST-03684,PRD-0002,WH-002,2025-11-06,2025-11-09,Delivered,1,112.30,0.0586,105.72,Online Store
ORD-023874,CUST-02574,PRD-0044,WH-001,2026-03-15,2026-03-18,Delivered,4,9.77,0.0593,36.76,EDI
ORD-023875,CUST-02149,PRD-0097,WH-006,2026-03-06,2026-03-08,Delivered,2,12.37,0.0860,22.61,Marketplace
ORD-023876,CUST-03782,PRD-0036,WH-002,2026-06-12,2026-06-16,Delivered,1,56.69,0.0190,55.61,Online Store
ORD-023877,CUST-01628,PRD-0002,WH-003,2025-10-24,2025-10-28,Delivered,1,112.30,0.0080,111.40,Online Store
ORD-023878,CUST-03580,PRD-0086,WH-001,2026-08-06,2026-08-10,Delivered,1,15.51,0.0407,14.88,Marketplace
ORD-023879,CUST-03666,PRD-0113,WH-006,2026-08-04,2026-08-09,Delivered,3,22.45,0.0338,65.07,Online Store
ORD-023880,CUST-03426,PRD-0114,WH-003,2025-11-10,2025-11-14,Delivered,1,39.41,0.0247,38.44,Online Store
ORD-023881,CUST-02945,PRD-0093,WH-005,2025-10-09,2025-10-12,Delivered,3,12.32,0.0711,34.33,EDI
ORD-023882,CUST-01382,PRD-0104,WH-005,2026-05-16,2026-05-21,Delivered,1,23.77,0.0242,23.19,Online Store
ORD-023883,CUST-00191,PRD-0041,WH-001,2026-02-22,2026-02-25,Delivered,1,35.10,0.0262,34.18,EDI
ORD-023884,CUST-03987,PRD-0004,WH-005,2026-02-10,2026-02-15,Delivered,2,164.08,0.0111,324.52,Sales Desk
ORD-023885,CUST-00371,PRD-0104,WH-003,2026-05-29,2026-06-01,Delivered,1,23.77,0.0562,22.43,Online Store
ORD-023886,CUST-03010,PRD-0103,WH-005,2025-12-11,2025-12-14,Delivered,2,31.55,0.0559,59.57,Sales Desk
ORD-023887,CUST-03764,PRD-0085,WH-001,2025-09-06,2025-09-10,Delivered,1,18.98,0.0542,17.95,Online Store
ORD-023888,CUST-03306,PRD-0029,WH-003,2026-04-02,2026-04-07,Delivered,1,34.84,0.0027,34.75,Sales Desk
ORD-023889,CUST-03137,PRD-0029,WH-003,2026-03-27,2026-03-31,Delivered,2,34.84,0.0561,65.77,EDI
ORD-023890,CUST-02671,PRD-0017,WH-003,2026-07-08,2026-07-12,Delivered,1,164.44,0.0085,163.04,Online Store
ORD-023891,CUST-00761,PRD-0105,WH-001,2026-07-31,2026-08-03,Delivered,1,26.75,0.0275,26.01,Marketplace
ORD-023892,CUST-03945,PRD-0088,WH-006,2025-09-30,2025-10-02,Delivered,4,11.54,0.0751,42.69,EDI
ORD-023893,CUST-00077,PRD-0112,WH-005,2026-05-15,2026-05-19,Delivered,4,35.02,0.0882,127.72,Sales Desk
ORD-023894,CUST-01652,PRD-0087,WH-001,2025-11-19,2025-11-22,Delivered,1,18.64,0.0324,18.04,EDI
ORD-023895,CUST-00076,PRD-0060,WH-002,2026-03-20,2026-03-24,Delivered,2,10.74,0.0410,20.60,Online Store
ORD-023896,CUST-03686,PRD-0117,WH-001,2025-10-01,2025-10-05,Delivered,1,18.87,0.0455,18.01,EDI
ORD-023897,CUST-01920,PRD-0100,WH-006,2025-12-24,2025-12-27,Delivered,2,17.01,0.0158,33.48,Sales Desk
ORD-023898,CUST-00151,PRD-0104,WH-006,2025-10-06,2025-10-09,Delivered,1,23.77,0.0161,23.39,Online Store
ORD-023899,CUST-01236,PRD-0042,WH-003,2025-10-14,2025-10-17,Delivered,2,37.14,0.0234,72.54,Online Store
ORD-023900,CUST-00289,PRD-0101,WH-003,2025-09-09,2025-09-13,Delivered,1,13.77,0.0218,13.47,EDI
ORD-023901,CUST-01620,PRD-0002,WH-006,2026-07-21,2026-07-23,Delivered,1,112.30,0.0302,108.91,Online Store
ORD-023902,CUST-01556,PRD-0003,WH-006,2025-10-22,2025-10-25,Delivered,3,146.25,0.0516,416.11,Sales Desk
ORD-023903,CUST-03441,PRD-0086,WH-006,2026-04-10,2026-04-12,Delivered,3,15.51,0.0342,44.94,Sales Desk
ORD-023904,CUST-02885,PRD-0097,WH-004,2026-04-23,2026-04-25,Delivered,1,12.37,0.0293,12.01,Online Store
ORD-023905,CUST-03340,PRD-0118,WH-002,2026-02-15,2026-02-19,Delivered,3,21.02,0.0875,57.54,Marketplace
ORD-023906,CUST-02739,PRD-0029,WH-004,2026-06-22,2026-06-26,Delivered,1,34.84,0.0325,33.71,Online Store
ORD-023907,CUST-01009,PRD-0062,WH-003,2025-11-28,2025-12-01,Delivered,2,87.71,0.0212,171.70,Online Store
ORD-023908,CUST-01920,PRD-0105,WH-002,2025-12-11,2025-12-15,Delivered,1,26.75,0.0584,25.19,Online Store
ORD-023909,CUST-01419,PRD-0119,WH-004,2026-04-22,2026-04-25,Delivered,1,38.98,0.0461,37.18,EDI
ORD-023910,CUST-02462,PRD-0004,WH-001,2026-01-08,2026-01-11,Delivered,2,164.08,0.0776,302.69,Sales Desk
ORD-023911,CUST-03375,PRD-0007,WH-003,2025-12-29,2026-01-01,Delivered,1,148.39,0.0127,146.51,Online Store
ORD-023912,CUST-03652,PRD-0040,WH-002,2026-08-14,2026-08-18,Delivered,1,38.23,0.0515,36.26,Marketplace
ORD-023913,CUST-02134,PRD-0064,WH-004,2025-12-03,2025-12-07,Processing,3,77.37,0.0508,220.32,Online Store
ORD-023914,CUST-03442,PRD-0057,WH-005,2026-05-27,2026-05-31,Delivered,2,35.09,0.0086,69.58,Online Store
ORD-023915,CUST-01860,PRD-0084,WH-003,2026-04-05,2026-04-08,Delivered,1,12.99,0.0086,12.88,EDI
ORD-023916,CUST-00918,PRD-0117,WH-003,2026-03-16,2026-03-19,Delivered,4,18.87,0.0570,71.18,Online Store
ORD-023917,CUST-00475,PRD-0026,WH-004,2026-05-08,2026-05-10,Delivered,4,33.53,0.0542,126.85,Sales Desk
ORD-023918,CUST-02389,PRD-0005,WH-001,2026-08-22,2026-08-27,Cancelled,1,89.11,0.0149,87.78,Marketplace
ORD-023919,CUST-00749,PRD-0106,WH-002,2026-07-06,2026-07-08,Delivered,4,26.75,0.0219,104.66,Online Store
ORD-023920,CUST-01410,PRD-0002,WH-003,2026-06-11,2026-06-15,Delivered,1,112.30,0.0356,108.30,Online Store
ORD-023921,CUST-00051,PRD-0098,WH-003,2026-02-27,2026-03-03,Delivered,5,15.34,0.0773,70.77,Online Store
ORD-023922,CUST-00739,PRD-0061,WH-005,2025-11-23,2025-11-28,Delivered,2,55.56,0.0043,110.64,Marketplace
ORD-023923,CUST-02796,PRD-0065,WH-006,2026-05-29,2026-06-02,Delivered,4,71.66,0.0492,272.54,Marketplace
ORD-023924,CUST-03298,PRD-0095,WH-005,2026-07-31,2026-08-05,Delivered,1,23.45,0.0570,22.11,Online Store
ORD-023925,CUST-03251,PRD-0007,WH-002,2026-07-23,2026-07-26,Delivered,1,148.39,0.0529,140.54,Marketplace
ORD-023926,CUST-01552,PRD-0084,WH-005,2026-01-07,2026-01-10,Delivered,2,12.99,0.0369,25.02,Online Store
ORD-023927,CUST-01577,PRD-0013,WH-004,2025-09-11,2025-09-16,Delivered,1,94.06,0.0404,90.26,Online Store
ORD-023928,CUST-02030,PRD-0115,WH-006,2026-03-13,2026-03-17,Processing,4,18.50,0.0734,68.57,Sales Desk
ORD-023929,CUST-00393,PRD-0049,WH-003,2026-07-09,2026-07-11,Delivered,1,12.08,0.0170,11.87,Online Store
ORD-023930,CUST-03858,PRD-0062,WH-001,2026-08-24,2026-08-29,Delivered,2,87.71,0.0463,167.30,Sales Desk
ORD-023931,CUST-00782,PRD-0046,WH-001,2026-06-05,2026-06-10,Delivered,5,27.94,0.0635,130.83,Sales Desk
ORD-023932,CUST-00981,PRD-0071,WH-006,2025-12-30,2026-01-03,Delivered,1,46.93,0.0176,46.10,Online Store
ORD-023933,CUST-00306,PRD-0004,WH-001,2025-10-09,2025-10-13,Delivered,3,164.08,0.0372,473.93,Online Store
ORD-023934,CUST-00303,PRD-0015,WH-005,2026-06-22,2026-06-26,Delivered,1,65.82,0.0674,61.38,Sales Desk
ORD-023935,CUST-02201,PRD-0016,WH-004,2026-01-31,2026-02-02,Delivered,1,140.26,0.0389,134.80,Marketplace
ORD-023936,CUST-00725,PRD-0077,WH-003,2026-05-11,2026-05-16,Delivered,3,72.64,0.0261,212.23,Online Store
ORD-023937,CUST-03121,PRD-0043,WH-006,2026-02-07,2026-02-11,Delivered,1,23.93,0.0161,23.54,Online Store
ORD-023938,CUST-03326,PRD-0044,WH-001,2025-11-08,2025-11-11,Delivered,2,9.77,0.0378,18.80,Online Store
ORD-023939,CUST-00141,PRD-0118,WH-006,2026-02-26,2026-03-02,Delivered,4,21.02,0.0736,77.89,Sales Desk
ORD-023940,CUST-02082,PRD-0073,WH-006,2025-12-13,2025-12-16,Delivered,1,93.82,0.0091,92.97,Online Store
ORD-023941,CUST-01498,PRD-0033,WH-001,2025-11-11,2025-11-15,Delivered,1,34.77,0.0237,33.95,Online Store
ORD-023942,CUST-03599,PRD-0087,WH-005,2025-12-21,2025-12-24,Delivered,1,18.64,0.0366,17.96,Online Store
ORD-023943,CUST-01665,PRD-0063,WH-006,2025-11-19,2025-11-24,Cancelled,4,33.68,0.0559,127.19,Online Store
ORD-023944,CUST-01980,PRD-0029,WH-004,2025-10-23,2025-10-26,Delivered,1,34.84,0.0079,34.56,Online Store
ORD-023945,CUST-00479,PRD-0025,WH-004,2025-11-08,2025-11-13,Delivered,2,56.55,0.0237,110.42,Sales Desk
ORD-023946,CUST-03871,PRD-0103,WH-006,2025-09-20,2025-09-22,Delivered,2,31.55,0.0491,60.00,EDI
ORD-023947,CUST-03915,PRD-0093,WH-004,2025-10-29,2025-10-31,Delivered,5,12.32,0.0161,60.61,Online Store
ORD-023948,CUST-01654,PRD-0048,WH-004,2025-11-28,2025-11-30,Delivered,1,30.88,0.0483,29.39,Online Store
ORD-023949,CUST-02979,PRD-0017,WH-004,2025-12-01,2025-12-05,Delivered,1,164.44,0.0113,162.58,Online Store
ORD-023950,CUST-02575,PRD-0103,WH-003,2026-05-18,2026-05-21,Delivered,3,31.55,0.0530,89.63,Marketplace
ORD-023951,CUST-02780,PRD-0002,WH-003,2026-02-24,2026-02-27,Delivered,1,112.30,0.0219,109.84,Online Store
ORD-023952,CUST-00289,PRD-0050,WH-006,2026-08-25,2026-08-30,Delivered,2,14.55,0.0509,27.62,Sales Desk
ORD-023953,CUST-03874,PRD-0103,WH-006,2025-09-07,2025-09-11,Delivered,1,31.55,0.0542,29.84,Marketplace
ORD-023954,CUST-02122,PRD-0056,WH-005,2025-11-06,2025-11-09,Delivered,2,23.87,0.0542,45.15,Online Store
ORD-023955,CUST-01404,PRD-0077,WH-002,2026-02-01,2026-02-06,Cancelled,2,72.64,0.0263,141.46,Online Store
ORD-023956,CUST-00564,PRD-0050,WH-005,2026-08-06,2026-08-09,Delivered,1,14.55,0.0163,14.31,Online Store
ORD-023957,CUST-01702,PRD-0050,WH-002,2025-10-16,2025-10-20,Delivered,1,14.55,0.0588,13.69,Sales Desk
ORD-023958,CUST-02471,PRD-0101,WH-006,2026-03-16,2026-03-19,Delivered,3,13.77,0.0526,39.14,Marketplace
ORD-023959,CUST-02004,PRD-0087,WH-004,2026-08-04,2026-08-08,Delivered,2,18.64,0.0056,37.07,Online Store
ORD-023960,CUST-02160,PRD-0062,WH-002,2026-03-07,2026-03-11,Delivered,1,87.71,0.0449,83.77,Online Store
ORD-023961,CUST-02916,PRD-0016,WH-001,2025-09-10,2025-09-14,Delivered,4,140.26,0.0746,519.19,Sales Desk
ORD-023962,CUST-02126,PRD-0027,WH-005,2025-11-21,2025-11-23,Delivered,1,30.85,0.0592,29.02,Sales Desk
ORD-023963,CUST-02401,PRD-0058,WH-004,2025-12-29,2025-12-31,Delivered,2,11.53,0.0273,22.43,Online Store
ORD-023964,CUST-00912,PRD-0026,WH-002,2026-05-27,2026-05-30,Delivered,2,33.53,0.0275,65.22,Online Store
ORD-023965,CUST-00842,PRD-0063,WH-006,2025-10-09,2025-10-13,On-Hold,1,33.68,0.0234,32.89,Online Store
ORD-023966,CUST-02664,PRD-0046,WH-003,2025-11-27,2025-12-01,Delivered,8,27.94,0.0713,207.58,Online Store
ORD-023967,CUST-03882,PRD-0004,WH-004,2025-12-25,2025-12-29,Delivered,1,164.08,0.0569,154.74,Sales Desk
ORD-023968,CUST-02692,PRD-0075,WH-002,2026-01-20,2026-01-24,Delivered,5,39.53,0.0261,192.49,Online Store
ORD-023969,CUST-01504,PRD-0015,WH-004,2026-08-05,2026-08-08,Delivered,4,65.82,0.0568,248.33,Sales Desk
ORD-023970,CUST-02126,PRD-0022,WH-005,2026-08-31,2026-09-04,Processing,1,43.91,0.0104,43.45,Online Store
ORD-023971,CUST-01329,PRD-0079,WH-003,2026-04-26,2026-04-28,Delivered,2,96.75,0.0524,183.36,Online Store
ORD-023972,CUST-02428,PRD-0001,WH-003,2025-11-24,2025-11-27,Delivered,4,121.54,0.0052,483.63,Marketplace
ORD-023973,CUST-01444,PRD-0063,WH-002,2026-03-30,2026-04-01,Delivered,1,33.68,0.0570,31.76,Sales Desk
ORD-023974,CUST-02168,PRD-0044,WH-003,2025-09-23,2025-09-27,Delivered,3,9.77,0.0568,27.65,Online Store
ORD-023975,CUST-03815,PRD-0052,WH-004,2026-01-02,2026-01-07,Delivered,1,25.55,0.0464,24.36,Online Store
ORD-023976,CUST-00856,PRD-0035,WH-006,2026-08-03,2026-08-08,Delivered,3,53.36,0.0302,155.25,Online Store
ORD-023977,CUST-02400,PRD-0051,WH-004,2025-12-03,2025-12-07,Delivered,1,23.03,0.0523,21.83,EDI
ORD-023978,CUST-02718,PRD-0007,WH-006,2026-05-04,2026-05-09,Delivered,1,148.39,0.0305,143.86,Marketplace
ORD-023979,CUST-00068,PRD-0047,WH-001,2026-07-16,2026-07-19,Delivered,1,21.89,0.0529,20.73,Sales Desk
ORD-023980,CUST-01802,PRD-0017,WH-004,2026-05-10,2026-05-15,Delivered,1,164.44,0.0574,155.00,Marketplace
ORD-023981,CUST-01413,PRD-0062,WH-001,2026-07-16,2026-07-21,Delivered,2,87.71,0.0814,161.14,Marketplace
ORD-023982,CUST-01259,PRD-0062,WH-003,2026-01-24,2026-01-27,Delivered,2,87.71,0.0572,165.39,Online Store
ORD-023983,CUST-00772,PRD-0002,WH-003,2026-02-19,2026-02-23,Delivered,1,112.30,0.0353,108.34,Online Store
ORD-023984,CUST-02470,PRD-0063,WH-001,2025-10-28,2025-10-31,Delivered,1,33.68,0.0008,33.65,Online Store
ORD-023985,CUST-02550,PRD-0008,WH-001,2025-10-19,2025-10-24,Delivered,2,151.85,0.0153,299.05,Online Store
ORD-023986,CUST-02268,PRD-0012,WH-003,2026-03-16,2026-03-20,Delivered,1,105.16,0.0319,101.81,Online Store
ORD-023987,CUST-00705,PRD-0115,WH-004,2025-12-11,2025-12-14,Delivered,2,18.50,0.0593,34.81,Online Store
ORD-023988,CUST-01915,PRD-0002,WH-002,2026-08-19,2026-08-22,Delivered,1,112.30,0.0466,107.07,Marketplace
